,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
2324,56830,2018,31,Serie A,Bologna FC 1909,1025,Defender,False,19,6,10,0,0,1.0,0,0,0,0,3,0,0,0,2,493,0,1000000.0
2325,187245,2018,25,Serie A,Bologna FC 1909,1025,Defender,False,32,25,10,0,0,1.2,1,0,0,0,5,0,1,2,4,2025,2025,2000000.0
2327,379807,2018,21,Serie A,Bologna FC 1909,1025,Defender,False,14,13,10,0,0,2.0,1,0,0,0,1,1,0,0,2,1122,1122,8000000.0
2329,94201,2017,25,Bundesliga,VfL Wolfsburg,82,Defender,False,34,24,8,0,0,0.92,1,1,2,0,2,0,0,0,2,2103,2103,3500000.0
2330,124732,2017,24,Bundesliga,VfL Wolfsburg,82,Defender,True,11,9,8,0,0,1.44,0,0,0,0,1,0,0,0,2,729,0,10000000.0
2333,296378,2017,18,Bundesliga,VfL Wolfsburg,82,Defender,False,16,5,8,0,0,1.2,0,0,0,0,1,0,0,0,2,414,0,2000000.0
2334,341710,2017,22,Bundesliga,VfL Wolfsburg,82,Defender,False,26,22,8,0,0,0.82,0,0,2,0,4,1,0,3,5,1612,0,4000000.0
2335,160938,2021,26,Bundesliga,VfB Stuttgart,79,Defender,False,14,12,4,0,0,1.08,3,0,0,0,2,0,0,2,3,841,280,4500000.0
2338,293194,2021,23,Bundesliga,VfB Stuttgart,79,Defender,False,28,28,4,0,0,1.04,1,0,8,0,4,0,0,0,2,2500,2500,23000000.0
2340,415912,2021,23,Bundesliga,VfB Stuttgart,79,Defender,False,31,31,4,0,0,1.03,4,0,1,0,3,0,0,0,5,2710,678,15000000.0
2342,470594,2021,20,Bundesliga,VfB Stuttgart,79,Defender,False,19,3,4,0,0,1.0,0,0,0,0,0,0,0,2,1,112,0,1000000.0
2343,72857,2018,27,Ligue 1,Montpellier HSC,969,Defender,False,31,31,12,0,0,1.68,1,0,1,0,7,0,0,0,2,2669,2669,6000000.0
2346,271455,2018,22,Ligue 1,Montpellier HSC,969,Defender,False,14,10,12,0,0,1.3,1,0,0,0,0,0,0,7,2,321,321,800000.0
2348,335147,2018,21,Ligue 1,Montpellier HSC,969,Defender,False,35,30,12,0,0,1.6,0,0,1,0,3,0,0,23,5,899,0,4000000.0
2349,485965,2018,19,Ligue 1,Montpellier HSC,969,Defender,False,29,12,12,0,0,1.08,0,0,1,0,0,0,0,1,3,986,0,4000000.0
2350,72857,2019,28,Ligue 1,Montpellier HSC,969,Defender,False,16,16,8,0,0,1.25,1,0,0,0,8,1,0,0,1,1377,1377,4800000.0
2351,111058,2019,27,Ligue 1,Montpellier HSC,969,Defender,True,25,24,8,0,0,1.42,2,0,0,0,6,0,0,2,1,2015,1008,4000000.0
2352,184922,2019,28,Ligue 1,Montpellier HSC,969,Defender,False,27,21,8,0,0,1.57,0,0,0,0,3,0,0,0,4,1825,0,2800000.0
2354,294895,2019,23,Ligue 1,Montpellier HSC,969,Defender,False,10,1,8,0,0,0.0,0,0,0,0,0,0,0,0,1,61,0,1000000.0
2358,72857,2020,29,Ligue 1,Montpellier HSC,969,Defender,False,29,22,6,0,0,1.59,2,0,0,0,5,0,0,3,7,1629,815,6000000.0
2359,111058,2020,28,Ligue 1,Montpellier HSC,969,Defender,False,34,23,6,0,0,1.43,1,0,1,0,5,0,0,9,10,1224,1224,3000000.0
2361,271455,2020,24,Ligue 1,Montpellier HSC,969,Defender,False,34,34,6,0,0,1.38,0,0,2,0,4,0,0,8,11,2239,0,2500000.0
2364,627463,2020,20,Ligue 1,Montpellier HSC,969,Defender,False,2,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0
2366,88590,2020,28,Premier League,Arsenal FC,11,Defender,False,9,3,12,0,0,2.0,0,0,0,0,0,0,0,3,0,43,0,2500000.0
2367,88590,2020,28,Premier League,Arsenal FC,11,Defender,False,9,3,12,0,0,2.0,0,0,0,0,0,0,0,3,0,43,0,2500000.0
2368,94005,2020,27,Premier League,Arsenal FC,11,Defender,False,4,1,12,0,0,3.0,0,0,0,0,0,0,0,0,0,90,0,6500000.0
2370,191217,2020,25,Premier League,Arsenal FC,11,Defender,False,34,25,12,0,0,1.48,1,0,3,0,8,0,0,1,5,2093,2093,25000000.0
2371,210178,2020,26,Premier League,Arsenal FC,11,Defender,False,17,10,12,0,0,2.0,0,0,0,0,2,0,0,0,0,900,0,7000000.0
2373,253341,2020,24,Premier League,Arsenal FC,11,Defender,False,35,30,12,0,0,1.57,0,1,0,0,2,0,0,2,1,2557,0,18000000.0
2375,435338,2020,22,Premier League,Arsenal FC,11,Defender,True,33,23,12,0,0,1.57,2,0,0,0,2,1,0,1,0,1996,998,25000000.0
2376,94005,2021,28,Premier League,Arsenal FC,11,Defender,False,4,2,13,0,0,1.5,0,0,0,0,1,0,0,1,0,90,0,3000000.0
2377,94005,2021,28,Premier League,Arsenal FC,11,Defender,False,4,2,13,0,0,1.5,0,0,0,0,1,0,0,1,0,90,0,3000000.0
2378,112988,2021,29,Premier League,Arsenal FC,11,Defender,False,33,21,13,0,0,1.86,1,0,1,0,3,0,0,5,4,1484,1484,6000000.0
2380,210178,2021,27,Premier League,Arsenal FC,11,Defender,False,6,2,13,0,0,0.0,0,0,0,0,1,0,0,0,0,180,0,5000000.0
2381,215118,2021,26,Premier League,Arsenal FC,11,Defender,False,6,2,13,0,0,0.0,0,0,0,0,0,0,0,0,1,171,0,10000000.0
2382,253341,2021,25,Premier League,Arsenal FC,11,Defender,False,36,15,13,0,0,2.07,1,0,0,0,2,1,0,6,0,840,840,10000000.0
2383,300716,2021,24,Premier League,Arsenal FC,11,Defender,False,26,22,13,0,0,1.91,1,0,3,0,0,0,0,0,4,1919,1919,32000000.0
2384,331560,2021,22,Premier League,Arsenal FC,11,Defender,True,22,21,13,0,0,1.95,0,0,1,0,2,0,0,1,4,1683,0,25000000.0
2388,540687,2021,20,Premier League,Arsenal FC,11,Defender,False,15,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
2392,60558,2020,30,Premier League,Fulham FC,931,Defender,False,5,2,9,0,0,0.0,0,0,0,0,2,0,0,1,0,122,0,1500000.0
2393,236490,2020,23,Premier League,Fulham FC,931,Defender,True,35,31,9,0,0,0.84,2,0,1,0,3,0,0,0,7,2670,1335,6000000.0
2396,187245,2019,26,Serie A,Bologna FC 1909,1025,Defender,False,13,13,2,0,0,1.46,0,0,0,0,5,0,0,1,3,1007,0,4000000.0
2397,207715,2019,24,Serie A,Bologna FC 1909,1025,Defender,False,34,20,2,0,0,1.2,0,0,4,0,5,0,0,4,3,1506,0,2400000.0
2399,423614,2019,19,Serie A,Bologna FC 1909,1025,Defender,False,37,2,2,0,0,0.0,0,0,0,0,1,0,0,1,0,121,0,725000.0
2403,370789,2019,21,Bundesliga,1.FC Union Berlin,89,Defender,False,24,14,8,0,0,1.43,0,0,1,0,2,0,0,11,1,356,0,400000.0
2404,413843,2019,22,Bundesliga,1.FC Union Berlin,89,Defender,True,25,23,8,0,0,1.35,0,0,0,0,6,0,1,0,2,1943,0,2800000.0
2407,158764,2021,30,Premier League,Leeds United,399,Defender,False,34,34,5,0,0,1.0,1,0,1,0,5,0,0,0,3,2922,2922,4000000.0
2409,328784,2021,24,Premier League,Leeds United,399,Defender,False,21,20,5,0,0,1.05,0,0,0,0,3,0,0,3,2,1573,0,16000000.0
2410,374139,2021,24,Premier League,Leeds United,399,Defender,False,25,24,5,0,0,0.83,0,1,2,0,11,0,0,5,8,1714,0,12000000.0
2413,597659,2021,18,Premier League,Leeds United,399,Defender,False,31,5,5,0,0,1.4,0,0,0,0,1,0,0,4,0,138,0,3000000.0
2414,614082,2021,20,Premier League,Leeds United,399,Defender,False,11,1,5,0,0,0.0,0,0,0,0,0,0,0,1,0,9,0,500000.0
2417,84435,2019,27,Bundesliga,SV Werder Bremen,86,Defender,False,14,14,0,0,0,1.14,0,0,0,0,3,0,0,0,7,1110,0,8000000.0
2419,170646,2020,26,Bundesliga,SV Werder Bremen,86,Defender,False,24,23,0,0,0,0.83,0,1,4,0,4,0,0,2,4,1959,0,10000000.0
2421,98240,2018,28,Premier League,Newcastle United,762,Defender,False,20,11,11,0,0,0.91,3,0,0,0,1,0,0,2,1,857,286,6000000.0
2422,127108,2018,27,Premier League,Newcastle United,762,Defender,False,13,12,11,0,0,1.42,0,0,0,0,0,0,0,0,1,1055,0,8000000.0
2425,170321,2018,26,Premier League,Newcastle United,762,Defender,False,28,26,11,0,0,1.19,0,0,0,0,1,0,0,5,1,1986,0,5000000.0
2426,183318,2018,24,Premier League,Newcastle United,762,Defender,False,33,32,11,0,0,1.16,0,0,1,0,4,0,0,0,3,2745,0,15000000.0
2428,98240,2020,30,Premier League,Newcastle United,762,Defender,False,30,22,7,0,0,0.95,1,1,0,0,3,0,0,1,3,1893,1893,3000000.0
2430,162029,2020,26,Premier League,Newcastle United,762,Defender,False,29,13,7,0,0,1.38,0,0,0,0,1,0,0,3,4,826,0,3000000.0
2432,183318,2020,26,Premier League,Newcastle United,762,Defender,False,19,19,7,0,0,0.79,2,0,0,0,4,0,0,0,3,1627,814,13000000.0
2434,346018,2020,22,Premier League,Newcastle United,762,Defender,False,36,24,7,0,0,1.04,0,0,1,0,4,0,0,4,1,1834,0,15000000.0
2435,85475,2021,32,Premier League,Newcastle United,762,Defender,False,18,7,8,0,0,0.86,0,0,0,0,0,0,0,2,1,522,0,1500000.0
2438,134270,2021,29,Premier League,Newcastle United,762,Defender,False,17,16,8,0,0,1.94,0,0,1,0,4,0,0,0,0,1440,0,12000000.0
2439,134270,2021,29,Premier League,Newcastle United,762,Defender,False,17,16,8,0,0,1.94,0,0,1,0,4,0,0,0,0,1440,0,12000000.0
2440,135343,2021,29,Premier League,Newcastle United,762,Defender,False,38,25,8,0,0,1.56,2,0,2,0,4,0,0,0,3,2161,1081,7000000.0
2442,170321,2021,29,Premier League,Newcastle United,762,Defender,False,16,3,8,0,0,2.33,0,0,0,0,2,0,0,1,1,198,0,1500000.0
2444,184528,2021,26,Premier League,Newcastle United,762,Defender,False,35,20,8,0,0,1.6,0,0,1,0,5,0,0,2,6,1639,0,5000000.0
2445,250478,2021,25,Premier League,Newcastle United,762,Defender,True,16,16,8,0,0,1.94,0,0,0,0,1,0,0,0,0,1440,0,17000000.0
2448,170459,2021,28,Ligue 1,Clermont Foot 63,3524,Defender,False,11,1,9,0,0,3.0,0,0,0,0,0,0,0,1,0,5,0,300000.0
2449,170487,2021,29,Ligue 1,Clermont Foot 63,3524,Defender,False,17,2,9,0,0,0.5,0,0,0,0,0,0,0,2,0,20,0,300000.0
2450,198709,2021,27,Ligue 1,Clermont Foot 63,3524,Defender,False,23,23,9,0,0,1.0,1,1,0,0,2,0,0,0,1,2035,2035,3000000.0
2451,203761,2021,27,Ligue 1,Clermont Foot 63,3524,Defender,False,34,34,9,0,0,0.94,1,0,4,0,4,0,0,3,4,2790,2790,2500000.0
2453,391192,2021,27,Ligue 1,Clermont Foot 63,3524,Defender,False,25,15,9,0,0,0.4,0,0,0,0,2,0,0,5,1,976,0,1000000.0
2455,590629,2021,23,Ligue 1,Clermont Foot 63,3524,Defender,False,10,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,450000.0
2459,969154,2021,18,Ligue 1,Clermont Foot 63,3524,Defender,False,2,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
2460,72441,2021,30,Serie A,Atalanta BC,800,Defender,False,21,20,10,0,0,1.8,1,0,1,0,6,0,0,4,4,1439,1439,8000000.0
2462,165513,2021,28,Serie A,Atalanta BC,800,Defender,False,32,31,10,0,0,1.45,1,1,1,0,6,0,0,6,6,2255,2255,17000000.0
2463,173859,2021,29,Serie A,Atalanta BC,800,Defender,True,35,34,10,0,0,1.38,1,0,6,0,6,0,0,5,15,2353,2353,9000000.0
2465,336960,2021,23,Serie A,Atalanta BC,800,Defender,True,32,21,10,0,0,1.71,0,0,3,0,3,0,0,11,5,1065,0,5000000.0
2469,431698,2021,21,Serie A,Atalanta BC,800,Defender,False,1,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
2470,459655,2021,21,Serie A,Atalanta BC,800,Defender,True,15,6,10,0,0,2.33,0,0,1,0,1,0,0,3,1,303,0,7000000.0
2472,616628,2021,19,Serie A,Atalanta BC,800,Defender,False,11,2,10,0,0,3.0,0,0,0,0,0,0,0,2,0,1,0,300000.0
2473,72857,2017,26,Ligue 1,Montpellier HSC,969,Defender,True,34,34,14,0,0,1.26,1,0,1,0,11,0,0,2,3,2856,2856,3500000.0
2476,203746,2017,24,Ligue 1,Montpellier HSC,969,Defender,False,34,31,14,0,0,1.45,0,0,1,0,2,0,0,4,2,2457,0,6000000.0
2479,485965,2017,18,Ligue 1,Montpellier HSC,969,Defender,False,24,9,14,0,0,1.33,1,0,1,0,2,0,0,2,2,578,578,1000000.0
2480,143029,2018,28,Ligue 1,RC Strasbourg Alsace,667,Defender,False,34,34,9,0,0,1.21,0,1,0,0,8,0,2,0,0,3030,0,3500000.0
2483,143029,2019,29,Ligue 1,RC Strasbourg Alsace,667,Defender,False,26,23,8,0,0,1.39,1,0,1,0,4,0,0,0,1,2054,2054,2200000.0
2484,250844,2019,24,Ligue 1,RC Strasbourg Alsace,667,Defender,False,26,25,8,0,0,1.52,1,0,1,0,6,0,0,2,1,2062,2062,6500000.0
2485,453016,2019,22,Ligue 1,RC Strasbourg Alsace,667,Defender,False,9,8,8,0,0,1.88,1,0,4,0,0,0,0,0,2,693,693,3200000.0
2488,250844,2020,25,Ligue 1,RC Strasbourg Alsace,667,Defender,False,30,30,8,0,0,1.27,0,0,0,0,8,0,0,1,5,2556,0,6500000.0
2489,354352,2020,25,Ligue 1,RC Strasbourg Alsace,667,Defender,True,13,13,8,0,0,1.31,1,0,4,0,2,0,1,0,1,1116,1116,6000000.0
2490,354352,2020,25,Ligue 1,RC Strasbourg Alsace,667,Defender,True,13,13,8,0,0,1.31,1,0,4,0,2,0,1,0,1,1116,1116,6000000.0
2491,453016,2020,23,Ligue 1,RC Strasbourg Alsace,667,Defender,False,38,33,8,0,0,1.18,0,0,2,0,0,0,0,1,10,2806,0,5000000.0
2493,830890,2020,19,Ligue 1,RC Strasbourg Alsace,667,Defender,False,3,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
2495,78917,2019,32,Ligue 1,Stade Brestois 29,3911,Defender,False,23,22,7,0,0,1.32,2,0,3,0,1,0,0,0,0,1980,990,800000.0
2497,184575,2019,25,Ligue 1,Stade Brestois 29,3911,Defender,False,18,15,7,0,0,1.27,1,0,0,0,3,0,1,2,0,1267,1267,2000000.0
2499,318523,2019,21,Ligue 1,Stade Brestois 29,3911,Defender,True,25,20,7,0,0,1.15,0,0,1,0,1,0,0,1,1,1669,0,2000000.0
2501,78917,2020,33,Ligue 1,Stade Brestois 29,3911,Defender,False,30,17,7,0,0,0.88,0,0,3,0,2,0,0,8,2,949,0,400000.0
2502,170544,2020,27,Ligue 1,Stade Brestois 29,3911,Defender,True,19,16,7,0,0,1.19,0,1,0,0,3,0,0,1,1,1377,0,3500000.0
2505,318523,2020,22,Ligue 1,Stade Brestois 29,3911,Defender,False,36,36,7,0,0,1.11,3,0,7,0,4,0,0,1,1,3140,1047,8000000.0
2508,485960,2020,20,Ligue 1,Stade Brestois 29,3911,Defender,False,27,11,7,0,0,1.18,1,0,1,0,3,0,0,0,1,963,963,2500000.0
2512,184575,2021,27,Ligue 1,Stade Brestois 29,3911,Defender,False,19,2,7,0,0,0.0,0,0,0,0,0,0,0,0,0,180,0,1000000.0
2514,344864,2021,23,Ligue 1,Stade Brestois 29,3911,Defender,False,38,37,7,0,0,1.22,1,1,3,0,1,0,0,4,2,3005,3005,4000000.0
2515,410185,2021,23,Ligue 1,Stade Brestois 29,3911,Defender,False,32,30,7,0,0,1.23,0,0,1,0,6,0,0,1,9,2556,0,5000000.0
2516,485960,2021,21,Ligue 1,Stade Brestois 29,3911,Defender,True,37,31,7,0,0,1.26,1,1,0,0,4,0,0,8,0,2255,2255,4000000.0
2518,287367,2020,24,Serie A,Spezia Calcio,3522,Defender,False,34,21,5,0,0,1.0,0,0,0,0,4,0,1,2,6,1594,0,1000000.0
2519,297645,2020,22,Serie A,Spezia Calcio,3522,Defender,True,31,24,5,0,0,1.0,0,0,2,0,4,0,0,7,7,1558,0,1500000.0
2520,303219,2020,22,Serie A,Spezia Calcio,3522,Defender,False,33,25,5,0,0,0.76,1,0,1,0,9,1,0,6,4,1654,1654,3000000.0
2522,435228,2020,23,Serie A,Spezia Calcio,3522,Defender,False,29,17,5,0,0,1.29,1,0,2,0,1,1,0,3,1,1296,1296,2500000.0
2528,344072,2021,23,Serie A,Spezia Calcio,3522,Defender,True,33,32,8,0,0,1.0,1,0,1,0,7,1,1,1,3,2648,2648,3500000.0
2529,357003,2021,23,Serie A,Spezia Calcio,3522,Defender,False,30,30,8,0,0,1.07,2,0,1,0,5,0,0,0,3,2578,1289,5500000.0
2531,425918,2021,21,Serie A,Spezia Calcio,3522,Defender,False,30,22,8,0,0,1.09,0,0,0,0,6,0,0,1,0,1963,0,3000000.0
2532,624548,2021,23,Serie A,Spezia Calcio,3522,Defender,False,38,27,8,0,0,1.11,0,0,3,0,3,0,0,13,3,1484,0,1300000.0
2533,632831,2021,18,Serie A,Spezia Calcio,3522,Defender,False,30,2,8,0,0,1.5,0,0,0,0,0,0,0,2,0,33,0,300000.0
2536,231586,2017,20,Bundesliga,1.FC Köln,3,Defender,True,18,11,5,0,0,0.64,0,0,0,0,0,0,0,1,3,827,0,3000000.0
2537,282577,2017,21,Bundesliga,1.FC Köln,3,Defender,False,22,19,5,0,0,0.68,1,0,0,0,6,0,0,5,4,1335,1335,3000000.0
2538,286779,2017,20,Bundesliga,1.FC Köln,3,Defender,False,25,22,5,0,0,0.91,1,0,1,0,6,0,0,1,1,1889,1889,7000000.0
2540,199704,2018,30,Ligue 1,Stade Reims,1421,Defender,False,38,38,14,0,0,1.45,0,1,0,0,2,0,0,0,0,3420,0,2500000.0
2541,215114,2018,23,Ligue 1,Stade Reims,1421,Defender,False,32,32,14,0,0,1.44,0,0,0,0,7,0,0,0,0,2880,0,6000000.0
2542,224884,2018,23,Ligue 1,Stade Reims,1421,Defender,False,13,11,14,0,0,1.45,1,0,1,0,3,0,0,0,1,965,965,5000000.0
2544,386047,2018,20,Ligue 1,Stade Reims,1421,Defender,False,22,4,14,0,0,1.75,0,0,0,0,0,0,0,3,0,157,0,400000.0
2545,422850,2018,22,Ligue 1,Stade Reims,1421,Defender,False,20,20,14,0,0,1.35,0,0,1,0,0,0,0,0,0,1800,0,5000000.0
2547,284732,2017,22,Ligue 1,Stade Rennais FC,273,Defender,False,31,29,10,0,0,1.41,0,1,1,0,5,0,0,3,4,2342,0,8000000.0
2548,288237,2017,20,Ligue 1,Stade Rennais FC,273,Defender,False,29,28,10,0,0,1.75,0,0,2,0,2,0,0,3,1,2313,0,8000000.0
2551,378953,2017,20,Ligue 1,Stade Rennais FC,273,Defender,False,6,3,10,0,0,1.0,0,0,0,0,0,0,0,0,0,270,0,200000.0
2552,113133,2018,27,Serie A,ACF Fiorentina,430,Defender,False,33,32,10,0,0,1.09,2,1,1,0,6,0,0,0,2,2851,1426,18000000.0
2556,199704,2019,31,Ligue 1,Stade Reims,1421,Defender,False,28,28,12,0,0,1.46,3,0,0,0,0,0,0,0,0,2520,840,2000000.0
2557,215114,2019,24,Ligue 1,Stade Reims,1421,Defender,False,28,27,12,0,0,1.52,0,0,1,0,3,0,0,0,0,2430,0,4800000.0
2559,386047,2019,21,Ligue 1,Stade Reims,1421,Defender,False,27,27,12,0,0,1.41,1,0,0,0,3,0,0,0,0,2430,2430,7200000.0
2560,422850,2019,23,Ligue 1,Stade Reims,1421,Defender,False,22,16,12,0,0,1.56,0,0,1,0,0,1,0,1,0,1333,0,5500000.0
2562,215114,2020,25,Ligue 1,Stade Reims,1421,Defender,False,37,37,11,0,0,1.14,0,1,3,0,4,0,0,0,1,3325,0,6000000.0
2564,422850,2020,24,Ligue 1,Stade Reims,1421,Defender,False,31,31,11,0,0,1.06,2,0,1,0,5,0,0,2,2,2613,1307,6000000.0
2565,502511,2020,19,Ligue 1,Stade Reims,1421,Defender,False,2,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
2568,126673,2017,25,Ligue 1,LOSC Lille,1082,Defender,False,17,14,6,0,0,1.07,0,0,0,0,2,0,0,0,3,1194,0,3000000.0
2569,126711,2017,25,Ligue 1,LOSC Lille,1082,Defender,False,23,23,6,0,0,1.22,0,1,5,0,2,0,0,2,2,1816,0,7500000.0
2570,296422,2017,20,Ligue 1,LOSC Lille,1082,Defender,True,34,27,6,0,0,1.07,0,1,0,0,5,0,1,2,6,2057,0,2000000.0
2572,170544,2017,24,Ligue 1,ESTAC Troyes,1095,Defender,False,34,34,0,0,0,0.79,0,0,0,0,7,0,2,0,1,2959,0,6000000.0
2573,213052,2017,25,Ligue 1,ESTAC Troyes,1095,Defender,False,37,25,0,0,0,1.0,0,0,0,0,4,0,1,1,0,2092,0,1000000.0
