,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
2561,504148,2019,18,Premier League,Chelsea FC,631,1,False,2,1,9,0,0,3.0,0,0,0,0,0,0,0,1,0,31,0,3200000.0
2565,29241,2020,35,Premier League,Chelsea FC,631,1,True,25,23,18,0,0,1.61,2,0,0,0,3,1,0,0,2,1938,969,3000000.0
2566,51471,2020,26,Premier League,Chelsea FC,631,3,False,30,27,18,0,0,1.74,0,0,1,0,4,0,0,6,11,1818,0,45000000.0
2567,57500,2020,30,Premier League,Chelsea FC,631,1,False,38,26,18,0,0,1.92,1,0,2,0,5,0,1,2,3,2190,2190,13000000.0
2568,82442,2020,33,Premier League,Chelsea FC,631,0,False,35,17,18,0,0,1.76,4,0,0,0,1,0,0,9,7,746,187,4000000.0
2572,131978,2020,26,Premier League,Chelsea FC,631,3,False,3,2,18,0,0,1.5,0,0,0,0,0,0,0,2,0,40,0,20000000.0
2574,170527,2020,24,Premier League,Chelsea FC,631,0,True,38,35,18,0,0,1.8,6,0,12,0,2,0,0,6,11,2606,434,65000000.0
2575,181778,2020,25,Premier League,Chelsea FC,631,1,False,21,2,18,0,0,3.0,0,0,0,0,0,0,0,2,0,88,0,12000000.0
2576,192279,2020,25,Premier League,Chelsea FC,631,2,False,35,7,18,2,8,1.14,0,0,0,0,1,0,0,1,0,584,0,13000000.0
2577,196948,2020,24,Premier League,Chelsea FC,631,1,False,23,17,18,0,0,1.94,0,0,0,0,2,0,1,2,1,1371,0,30000000.0
2578,202886,2020,24,Premier League,Chelsea FC,631,3,False,1,1,18,0,0,3.0,0,0,0,0,0,0,0,0,1,61,0,18000000.0
2579,202886,2020,24,Premier League,Chelsea FC,631,3,False,1,1,18,0,0,3.0,0,0,0,0,0,0,0,0,1,61,0,18000000.0
2580,217111,2020,27,Premier League,Chelsea FC,631,0,False,28,23,18,0,0,1.65,2,0,3,0,3,0,0,8,14,1177,589,38000000.0
2581,225083,2020,29,Premier League,Chelsea FC,631,3,False,32,30,18,0,0,1.97,0,0,2,0,7,0,0,6,5,2145,0,55000000.0
2582,303254,2020,22,Premier League,Chelsea FC,631,1,False,5,1,18,0,0,0.0,0,0,0,0,0,0,0,1,0,44,0,28000000.0
2583,303254,2020,22,Premier League,Chelsea FC,631,1,False,5,1,18,0,0,0.0,0,0,0,0,0,0,0,1,0,44,0,28000000.0
2586,316125,2020,23,Premier League,Chelsea FC,631,1,True,34,27,18,0,0,1.7,3,0,5,0,3,0,0,0,5,2291,764,45000000.0
2588,346483,2020,21,Premier League,Chelsea FC,631,3,False,37,36,18,0,0,1.69,6,0,6,1,2,0,0,4,6,2893,482,75000000.0
2590,423744,2020,19,Premier League,Chelsea FC,631,3,False,17,5,18,0,0,1.2,0,0,0,0,0,0,0,2,1,259,0,10000000.0
2596,37304,2021,34,Premier League,Southampton FC,180,0,False,31,13,8,0,0,1.23,1,0,0,0,1,0,0,10,3,301,301,800000.0
2597,52570,2021,33,Premier League,Southampton FC,180,2,False,33,19,8,3,35,1.21,0,0,0,0,1,0,0,0,0,1710,0,2000000.0
2598,66100,2021,29,Premier League,Southampton FC,180,3,False,37,36,8,0,0,1.08,2,0,2,0,9,0,0,2,13,2899,1450,5000000.0
2601,130765,2021,29,Premier League,Southampton FC,180,3,False,27,25,8,0,0,1.32,2,0,1,0,1,0,0,10,7,1470,735,6000000.0
2604,186644,2021,26,Premier League,Southampton FC,180,0,False,35,30,8,0,0,1.1,4,0,2,0,4,0,0,7,11,2044,511,12000000.0
2606,250426,2021,24,Premier League,Southampton FC,180,0,False,37,23,8,0,0,0.87,2,0,3,0,1,0,0,6,7,1414,707,15000000.0
2607,318523,2021,23,Premier League,Southampton FC,180,1,True,35,20,8,0,0,1.0,0,0,1,0,3,0,0,2,4,1625,0,8000000.0
2608,340322,2021,21,Premier League,Southampton FC,180,0,False,28,14,8,0,0,0.79,0,0,1,0,2,0,0,4,9,809,0,1800000.0
2609,341043,2021,23,Premier League,Southampton FC,180,2,False,4,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
2612,379807,2021,24,Premier League,Southampton FC,180,1,True,24,15,8,0,0,1.07,0,0,0,0,2,0,0,6,0,905,0,5000000.0
2613,406008,2021,22,Premier League,Southampton FC,180,1,False,34,5,8,0,0,0.8,0,0,0,0,0,0,0,2,0,368,0,2500000.0
2618,503981,2021,18,Premier League,Southampton FC,180,1,True,28,28,8,0,0,1.14,1,0,2,0,2,0,0,3,3,2202,2202,25000000.0
2619,563963,2021,22,Premier League,Southampton FC,180,1,False,36,34,8,0,0,1.09,0,1,0,0,8,1,0,1,0,2972,0,18000000.0
2620,571743,2021,19,Premier League,Southampton FC,180,0,True,32,32,8,0,0,1.13,6,0,1,0,2,0,0,11,16,1980,330,22000000.0
2621,703577,2021,18,Premier League,Southampton FC,180,3,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
2624,20005,2017,29,Serie A,Atalanta BC,800,0,False,34,33,12,0,0,1.52,6,0,9,2,2,0,0,2,8,2755,459,18000000.0
2629,118689,2017,24,Serie A,Atalanta BC,800,1,False,20,18,12,0,0,1.5,0,0,2,0,1,0,0,1,4,1507,0,12000000.0
2630,125020,2017,27,Serie A,Atalanta BC,800,1,False,33,26,12,0,0,1.62,1,0,0,0,3,0,0,4,2,1977,1977,7500000.0
2632,133179,2017,26,Serie A,Atalanta BC,800,3,False,36,34,12,0,0,1.62,3,0,2,1,8,1,0,5,4,2570,857,14000000.0
2635,197470,2017,23,Serie A,Atalanta BC,800,1,False,32,24,12,0,0,1.75,3,0,0,0,5,0,0,0,0,2160,720,25000000.0
2637,199258,2017,22,Serie A,Atalanta BC,800,0,False,34,29,12,0,0,1.62,4,0,6,0,6,0,0,7,21,1628,407,9000000.0
2638,244192,2017,22,Serie A,Atalanta BC,800,2,False,38,7,12,4,4,1.57,0,0,0,0,0,0,0,0,1,623,0,3500000.0
2641,273132,2017,22,Serie A,Atalanta BC,800,3,False,38,21,12,0,0,1.71,1,0,1,0,1,0,0,4,5,1450,1450,2500000.0
2642,275303,2017,23,Serie A,Atalanta BC,800,1,False,37,33,12,0,0,1.52,0,0,1,0,3,0,0,7,5,2395,0,7000000.0
2643,315853,2017,18,Serie A,Atalanta BC,800,1,False,22,4,12,0,0,2.25,0,0,0,0,0,0,0,4,0,87,0,2500000.0
2644,315862,2017,18,Serie A,Atalanta BC,800,3,False,18,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
2645,368482,2017,20,Serie A,Atalanta BC,800,0,False,22,7,12,0,0,1.14,0,0,0,0,0,0,0,7,0,100,0,3500000.0
2646,368482,2017,20,Serie A,Atalanta BC,800,0,False,22,7,12,0,0,1.14,0,0,0,0,0,0,0,7,0,100,0,3500000.0
2647,392956,2017,17,Serie A,Atalanta BC,800,1,False,3,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
2650,20005,2018,30,Serie A,Atalanta BC,800,0,False,36,35,10,0,0,1.86,7,0,11,0,5,0,0,1,14,2911,416,16000000.0
2652,72441,2018,27,Serie A,Atalanta BC,800,1,False,22,21,10,0,0,1.76,1,1,3,0,1,0,1,1,2,1747,1747,11000000.0
2655,80351,2018,30,Serie A,Atalanta BC,800,3,False,32,31,10,0,0,1.9,12,0,7,0,5,0,1,8,12,2151,179,17000000.0
2659,148252,2018,26,Serie A,Atalanta BC,800,3,False,37,35,10,0,0,1.83,2,0,2,0,4,0,0,0,10,3033,1517,20000000.0
2660,165513,2018,25,Serie A,Atalanta BC,800,1,False,37,24,10,0,0,2.0,1,1,1,0,2,0,0,4,2,1803,1803,7500000.0
2664,262226,2018,22,Serie A,Atalanta BC,800,1,False,38,28,10,0,0,1.89,4,0,2,0,3,0,0,7,3,2001,500,18000000.0
2665,268178,2018,23,Serie A,Atalanta BC,800,1,False,30,3,10,0,0,2.0,0,0,0,0,0,0,0,3,0,45,0,3500000.0
2669,392956,2018,18,Serie A,Atalanta BC,800,1,False,5,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
2670,431755,2018,18,Serie A,Atalanta BC,800,0,False,15,3,10,0,0,1.0,0,0,0,0,0,0,0,3,1,102,0,1000000.0
2675,34198,2019,33,Serie A,Atalanta BC,800,1,False,19,7,10,0,0,2.0,0,0,0,0,1,0,0,0,3,546,0,1200000.0
2676,48859,2019,30,Serie A,Atalanta BC,800,1,False,12,5,10,0,0,2.2,0,0,0,0,2,0,0,2,1,291,0,5200000.0
2677,72441,2019,28,Serie A,Atalanta BC,800,1,False,35,33,10,0,0,1.97,2,0,7,0,11,0,0,4,2,2605,1303,12000000.0
2679,80351,2019,31,Serie A,Atalanta BC,800,3,False,27,26,10,0,0,2.19,15,0,8,0,1,0,1,5,13,1672,111,17500000.0
2680,119228,2019,28,Serie A,Atalanta BC,800,0,True,35,34,10,0,0,1.94,18,0,1,6,1,0,0,24,9,1244,69,15000000.0
2682,126634,2019,28,Serie A,Atalanta BC,800,2,False,38,1,10,0,1,3.0,0,0,0,0,0,0,0,1,0,10,0,100000.0
2685,157507,2019,25,Serie A,Atalanta BC,800,3,False,17,7,10,0,0,2.71,0,0,0,0,0,0,0,5,0,206,0,4800000.0
2687,197470,2019,25,Serie A,Atalanta BC,800,1,False,19,14,10,0,0,2.14,0,0,1,0,1,0,0,3,3,959,0,11000000.0
2688,199976,2019,27,Serie A,Atalanta BC,800,2,True,37,6,10,2,5,2.0,0,0,0,0,0,0,0,1,1,525,0,2000000.0
2690,207877,2019,26,Serie A,Atalanta BC,800,3,False,36,34,10,0,0,2.09,8,0,5,0,5,1,0,22,7,1519,190,11000000.0
2692,262226,2019,23,Serie A,Atalanta BC,800,1,False,34,27,10,0,0,2.04,1,0,3,0,4,0,0,8,3,1764,1764,16000000.0
2695,309393,2019,20,Serie A,Atalanta BC,800,1,False,16,1,10,0,0,3.0,0,0,0,0,0,0,0,1,0,16,0,3200000.0
2696,357992,2019,19,Serie A,Atalanta BC,800,1,True,16,1,10,0,0,3.0,0,0,0,0,0,0,0,1,0,17,0,900000.0
2697,430503,2019,18,Serie A,Atalanta BC,800,3,False,12,1,10,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,200000.0
2699,432092,2019,18,Serie A,Atalanta BC,800,0,False,10,1,10,0,0,3.0,0,0,0,0,0,0,0,1,0,16,0,1000000.0
2700,486624,2019,20,Serie A,Atalanta BC,800,0,False,18,7,10,0,0,1.43,0,0,2,0,0,0,0,6,1,185,0,11000000.0
2701,524481,2019,20,Serie A,Atalanta BC,800,1,False,17,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1800000.0
2704,20005,2020,32,Serie A,Atalanta BC,800,0,False,11,10,12,0,0,1.5,4,0,2,0,0,0,0,1,7,670,168,9000000.0
2707,80351,2020,32,Serie A,Atalanta BC,800,3,False,33,28,12,0,0,2.04,6,0,10,2,2,0,0,11,15,1526,254,6000000.0
2708,119228,2020,29,Serie A,Atalanta BC,800,0,False,37,36,12,0,0,2.14,22,0,9,2,0,0,0,20,16,1433,65,30000000.0
2709,125020,2020,30,Serie A,Atalanta BC,800,1,False,37,36,12,0,0,2.06,1,0,2,0,3,0,0,11,2,2418,2418,10000000.0
2710,126634,2020,29,Serie A,Atalanta BC,800,2,False,38,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
2711,133179,2020,29,Serie A,Atalanta BC,800,3,False,35,35,12,0,0,2.03,1,0,1,0,8,0,1,2,1,3021,3021,23000000.0
2712,148252,2020,28,Serie A,Atalanta BC,800,3,False,38,34,12,0,0,2.24,2,0,3,0,5,0,0,2,11,2721,1361,25000000.0
2714,165513,2020,27,Serie A,Atalanta BC,800,1,False,35,33,12,0,0,2.03,0,0,3,0,8,0,0,5,5,2624,0,22000000.0
2718,205938,2020,25,Serie A,Atalanta BC,800,3,False,27,25,12,0,0,2.08,6,0,2,0,2,0,0,15,5,1110,185,23000000.0
2722,258482,2020,24,Serie A,Atalanta BC,800,2,True,2,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0
2723,262939,2020,27,Serie A,Atalanta BC,800,1,False,14,11,12,0,0,1.82,0,0,0,0,1,0,0,8,2,292,0,2000000.0
2724,262939,2020,27,Serie A,Atalanta BC,800,1,False,14,11,12,0,0,1.82,0,0,0,0,1,0,0,8,2,292,0,2000000.0
2725,273132,2020,25,Serie A,Atalanta BC,800,3,False,32,32,12,0,0,2.13,11,1,6,0,7,1,0,2,17,2537,231,35000000.0
2726,275303,2020,26,Serie A,Atalanta BC,800,1,False,23,22,12,0,0,2.18,2,0,1,0,3,0,0,2,5,1765,883,18000000.0
2727,324282,2020,23,Serie A,Atalanta BC,800,1,False,17,5,12,0,0,1.4,0,0,0,0,0,0,0,2,2,191,0,3500000.0
2728,324282,2020,23,Serie A,Atalanta BC,800,1,False,17,5,12,0,0,1.4,0,0,0,0,0,0,0,2,2,191,0,3500000.0
2732,386914,2020,23,Serie A,Atalanta BC,800,0,False,36,15,12,0,0,1.67,2,0,0,0,0,0,0,14,1,277,139,6000000.0
2733,430503,2020,19,Serie A,Atalanta BC,800,3,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,700000.0
2734,431698,2020,20,Serie A,Atalanta BC,800,1,False,31,7,12,0,0,2.29,0,0,0,0,0,0,0,4,2,230,0,3500000.0
2736,536835,2020,17,Serie A,Atalanta BC,800,0,False,10,1,12,0,0,0.0,0,0,0,0,1,0,0,1,0,13,0,18000000.0
2739,20463,2017,21,Ligue 1,FC Toulouse,415,0,True,36,33,12,0,0,0.82,1,0,2,0,3,0,0,15,12,1685,1685,2500000.0
2741,122797,2017,25,Ligue 1,FC Toulouse,415,0,False,32,32,12,0,0,0.91,5,0,5,1,5,0,0,7,9,2336,467,4000000.0
2742,272622,2017,20,Ligue 1,FC Toulouse,415,1,False,34,34,12,0,0,0.88,3,1,1,0,8,0,0,0,0,3060,1020,22000000.0
2743,276895,2017,25,Ligue 1,FC Toulouse,415,1,False,7,2,12,0,0,0.0,0,0,0,0,1,0,0,1,0,154,0,1000000.0
2746,412671,2017,20,Ligue 1,FC Toulouse,415,3,False,15,6,12,0,0,0.67,0,0,0,0,1,0,0,5,1,175,0,50000.0
2747,20463,2018,22,Ligue 1,FC Toulouse,415,0,False,27,19,0,0,0,1.26,0,0,1,0,1,0,0,13,5,621,0,2500000.0
2749,276895,2018,26,Ligue 1,FC Toulouse,415,1,False,7,3,0,0,0,2.33,0,0,0,0,0,0,0,2,0,134,0,1000000.0
2750,277118,2018,20,Ligue 1,FC Toulouse,415,3,False,37,31,0,0,0,1.03,0,0,4,0,1,1,0,10,14,1849,0,5000000.0
2759,344072,2019,21,Ligue 1,FC Toulouse,415,1,False,20,20,0,0,0,0.6,0,0,2,0,3,0,0,3,0,1630,0,5400000.0
2763,624690,2019,18,Ligue 1,FC Toulouse,415,3,False,19,13,0,0,0,0.08,0,0,0,0,3,1,0,2,1,875,0,5400000.0
2764,20463,2020,24,Ligue 1,RC Lens,826,0,True,34,23,10,0,0,1.48,1,0,3,0,3,0,0,17,6,568,568,1600000.0
2765,27490,2020,34,Ligue 1,RC Lens,826,2,False,37,37,10,9,51,1.54,0,0,0,0,2,0,0,0,2,3315,0,800000.0
2766,44686,2020,35,Ligue 1,RC Lens,826,3,True,36,30,10,0,0,1.67,1,1,0,0,9,0,0,4,8,2256,2256,400000.0
2767,74297,2020,29,Ligue 1,RC Lens,826,3,False,35,35,10,0,0,1.43,11,0,5,7,3,0,0,5,25,2413,219,8000000.0
2768,126557,2020,27,Ligue 1,RC Lens,826,1,False,34,33,10,0,0,1.55,0,0,1,0,7,1,0,0,5,2828,0,3000000.0
2769,170929,2020,27,Ligue 1,RC Lens,826,1,True,30,25,10,0,0,1.68,2,0,1,0,6,0,0,1,5,2136,1068,2500000.0
2773,344869,2020,23,Ligue 1,RC Lens,826,0,False,37,34,10,0,0,1.41,5,0,2,1,4,1,0,22,11,1362,272,2500000.0
2777,531949,2020,21,Ligue 1,RC Lens,826,0,True,27,24,10,0,0,1.33,7,0,3,0,0,0,0,8,12,1308,187,8000000.0
2778,543387,2020,20,Ligue 1,RC Lens,826,3,False,35,33,10,0,0,1.42,2,0,1,0,8,0,0,3,10,2633,1317,6000000.0
2779,585959,2020,18,Ligue 1,RC Lens,826,0,False,31,28,10,0,0,1.29,7,0,5,0,0,0,0,15,13,1216,174,10000000.0
2782,730581,2020,20,Ligue 1,RC Lens,826,1,False,31,31,10,0,0,1.42,0,0,0,0,9,1,0,2,1,2610,0,12000000.0
2783,770895,2020,19,Ligue 1,RC Lens,826,1,False,30,20,10,0,0,1.35,0,0,0,0,1,0,0,12,6,818,0,1500000.0
2787,20463,2021,25,Ligue 1,RC Lens,826,0,False,27,17,9,0,0,1.12,1,0,0,0,2,0,0,16,1,240,240,1200000.0
2788,27490,2021,35,Ligue 1,RC Lens,826,2,False,34,27,9,6,33,1.41,0,0,0,0,3,0,1,0,1,2314,0,500000.0
2789,44686,2021,36,Ligue 1,RC Lens,826,3,False,37,17,9,0,0,1.76,0,0,0,0,1,0,1,11,4,598,0,300000.0
2790,74297,2021,30,Ligue 1,RC Lens,826,3,False,30,29,9,0,0,1.76,3,0,2,1,1,0,0,9,19,1682,561,7000000.0
2792,126557,2021,28,Ligue 1,RC Lens,826,1,False,35,35,9,0,0,1.63,0,0,0,0,7,0,0,0,6,3073,0,4500000.0
2793,170929,2021,28,Ligue 1,RC Lens,826,1,False,26,20,9,0,0,1.55,1,0,2,0,5,0,1,8,7,1077,1077,2000000.0
2794,175639,2021,28,Ligue 1,RC Lens,826,1,False,37,37,9,0,0,1.68,5,0,11,0,3,0,0,2,20,3061,612,15000000.0
2795,182893,2021,26,Ligue 1,RC Lens,826,3,False,38,38,9,0,0,1.63,8,0,1,0,2,0,0,0,7,3364,421,25000000.0
2797,239743,2021,26,Ligue 1,RC Lens,826,3,False,37,37,9,0,0,1.65,6,0,5,0,5,0,0,9,12,2451,409,8000000.0
2799,276895,2021,29,Ligue 1,RC Lens,826,1,False,1,1,9,0,0,1.0,0,0,0,0,0,0,0,0,0,90,0,650000.0
2802,344869,2021,24,Ligue 1,RC Lens,826,0,False,4,4,9,0,0,1.5,1,0,1,0,0,0,0,3,1,122,122,5000000.0
2803,354726,2021,30,Ligue 1,RC Lens,826,0,False,36,35,9,0,0,1.77,6,0,3,2,7,0,0,7,17,2489,415,2500000.0
2805,474800,2021,22,Ligue 1,RC Lens,826,1,False,32,31,9,0,0,1.71,1,0,0,0,11,0,0,1,5,2596,2596,11000000.0
2807,543387,2021,21,Ligue 1,RC Lens,826,3,False,34,34,9,0,0,1.62,1,0,4,0,7,0,1,1,4,2948,2948,15000000.0
2813,770895,2021,20,Ligue 1,RC Lens,826,1,False,9,5,9,0,0,1.8,0,0,0,0,0,0,0,4,0,91,0,1500000.0
2814,800246,2021,20,Ligue 1,RC Lens,826,0,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
2817,804884,2021,18,Ligue 1,RC Lens,826,0,False,14,4,9,0,0,0.75,0,0,0,0,0,0,0,4,0,54,0,300000.0
2820,905408,2021,18,Ligue 1,RC Lens,826,3,False,2,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
2823,40074,2019,30,Bundesliga,RB Leipzig,23826,3,False,18,6,10,0,0,3.0,0,0,0,0,2,0,0,1,1,418,0,2400000.0
2824,40074,2019,30,Bundesliga,RB Leipzig,23826,3,False,18,6,10,0,0,3.0,0,0,0,0,2,0,0,1,1,418,0,2400000.0
2827,70243,2019,27,Bundesliga,RB Leipzig,23826,1,False,30,29,10,0,0,1.83,3,0,3,0,4,1,0,1,2,2521,840,17500000.0
2828,82070,2019,27,Bundesliga,RB Leipzig,23826,3,False,17,17,10,0,0,2.18,0,0,0,0,3,0,0,3,4,1212,0,13500000.0
2831,111078,2019,27,Bundesliga,RB Leipzig,23826,3,False,30,22,10,0,0,1.73,5,0,2,2,1,0,0,8,10,1141,228,22500000.0
2833,170527,2019,23,Bundesliga,RB Leipzig,23826,0,False,34,34,10,0,0,1.94,28,0,8,3,4,0,0,1,14,2808,100,64000000.0
2834,215599,2019,23,Bundesliga,RB Leipzig,23826,1,False,33,31,10,0,0,2.03,3,0,1,0,1,0,0,0,4,2645,882,28000000.0
2835,223967,2019,22,Bundesliga,RB Leipzig,23826,3,False,31,29,10,0,0,2.14,2,0,6,0,6,1,0,3,9,2121,1061,24000000.0
2836,242086,2019,23,Bundesliga,RB Leipzig,23826,0,True,24,22,10,0,0,1.82,10,0,2,0,3,0,0,7,11,1300,130,20000000.0
2837,277179,2019,22,Bundesliga,RB Leipzig,23826,1,False,14,13,10,0,0,1.69,1,0,2,0,2,0,0,1,1,1095,1095,17500000.0
2841,344381,2019,21,Bundesliga,RB Leipzig,23826,0,True,34,32,10,0,0,1.88,5,0,15,0,2,0,0,11,12,1924,385,28000000.0
2844,357119,2019,20,Bundesliga,RB Leipzig,23826,1,False,12,8,10,0,0,2.38,0,0,0,0,2,0,0,2,0,567,0,40500000.0
2846,392771,2019,18,Bundesliga,RB Leipzig,23826,1,True,20,3,10,0,0,3.0,0,0,0,0,0,0,0,3,0,78,0,9000000.0
2847,402008,2019,21,Bundesliga,RB Leipzig,23826,3,False,34,19,10,0,0,2.05,0,0,2,0,1,0,0,14,2,744,0,15500000.0
2850,517894,2019,20,Bundesliga,RB Leipzig,23826,0,False,17,10,10,0,0,1.6,0,0,1,0,0,0,0,8,2,273,0,13500000.0
2854,70243,2020,28,Bundesliga,RB Leipzig,23826,1,False,27,24,15,0,0,2.04,2,0,2,1,2,0,0,5,5,1650,825,14000000.0
2855,93740,2020,27,Bundesliga,RB Leipzig,23826,1,False,33,29,15,0,0,1.9,4,0,2,0,4,0,0,4,0,2360,590,16000000.0
2856,106987,2020,26,Bundesliga,RB Leipzig,23826,3,False,29,27,15,0,0,1.81,8,0,4,4,8,0,0,3,8,2029,254,42000000.0
2858,157635,2020,26,Bundesliga,RB Leipzig,23826,0,False,30,27,15,0,0,1.96,5,0,5,0,1,0,0,13,8,1350,270,21000000.0
2862,238407,2020,24,Bundesliga,RB Leipzig,23826,0,True,33,29,15,0,0,1.97,5,0,2,0,2,0,0,16,3,1430,286,16000000.0
2864,292246,2020,24,Bundesliga,RB Leipzig,23826,0,False,27,18,15,0,0,1.5,0,0,1,0,2,0,0,15,2,447,0,11000000.0
2867,332705,2020,21,Bundesliga,RB Leipzig,23826,3,False,28,27,15,0,0,2.11,1,0,1,0,3,0,0,6,8,1853,1853,20000000.0
2868,344381,2020,22,Bundesliga,RB Leipzig,23826,0,False,28,28,15,0,0,1.96,6,0,7,0,2,0,0,9,9,1892,315,43000000.0
2869,344695,2020,21,Bundesliga,RB Leipzig,23826,1,False,30,29,15,0,0,1.72,1,0,1,0,6,0,0,2,4,2331,2331,60000000.0
2870,348026,2020,22,Bundesliga,RB Leipzig,23826,1,False,30,28,15,0,0,2.04,3,0,2,0,5,0,0,7,12,1677,559,25000000.0
2872,388516,2020,22,Bundesliga,RB Leipzig,23826,2,False,29,1,15,0,2,0.0,0,0,0,0,0,0,0,0,0,90,0,2500000.0
2873,402008,2020,22,Bundesliga,RB Leipzig,23826,3,False,32,31,15,0,0,1.81,3,0,3,0,4,0,0,10,12,1906,635,24000000.0
2875,528833,2020,18,Bundesliga,RB Leipzig,23826,3,True,25,7,15,0,0,1.71,0,0,1,0,0,0,0,5,2,197,0,3000000.0
2876,597004,2020,17,Bundesliga,RB Leipzig,23826,0,False,11,2,15,0,0,3.0,0,0,0,0,0,0,0,2,0,32,0,400000.0
2880,53418,2021,30,Bundesliga,RB Leipzig,23826,3,False,31,27,11,0,0,1.37,0,0,1,0,4,0,0,2,15,1909,0,6000000.0
2882,70243,2021,29,Bundesliga,RB Leipzig,23826,1,False,11,8,11,0,0,2.0,1,0,0,0,0,0,0,3,2,506,506,5000000.0
2884,106987,2021,27,Bundesliga,RB Leipzig,23826,3,False,2,2,11,0,0,1.5,0,0,0,0,1,0,0,2,0,48,0,15000000.0
2886,157635,2021,27,Bundesliga,RB Leipzig,23826,0,False,26,25,11,0,0,2.0,6,0,1,0,2,0,0,13,10,1078,180,14000000.0
2889,215599,2021,25,Bundesliga,RB Leipzig,23826,1,False,26,23,11,0,0,1.83,0,0,1,0,1,0,0,6,5,1648,0,18000000.0
2890,223967,2021,24,Bundesliga,RB Leipzig,23826,3,False,29,26,11,0,0,1.81,4,0,4,0,2,0,0,11,14,1241,310,28000000.0
2892,292246,2021,25,Bundesliga,RB Leipzig,23826,0,False,2,2,11,0,0,1.5,0,0,0,0,0,0,0,2,0,47,0,16000000.0
2893,292246,2021,25,Bundesliga,RB Leipzig,23826,0,False,2,2,11,0,0,1.5,0,0,0,0,0,0,0,2,0,47,0,16000000.0
2896,344381,2021,23,Bundesliga,RB Leipzig,23826,0,False,34,34,11,0,0,1.71,20,0,15,1,2,0,0,3,13,2731,137,80000000.0
2898,388516,2021,23,Bundesliga,RB Leipzig,23826,2,False,34,1,11,0,3,0.0,0,0,0,0,0,0,0,0,0,90,0,2200000.0
2901,451276,2021,20,Bundesliga,RB Leipzig,23826,3,False,34,31,11,0,0,1.58,6,0,8,0,2,0,0,16,10,1536,256,28000000.0
2902,473169,2021,19,Bundesliga,RB Leipzig,23826,0,False,14,9,11,0,0,0.78,0,0,2,0,0,0,0,8,1,124,0,9000000.0
2904,508637,2021,17,Bundesliga,RB Leipzig,23826,1,False,7,1,11,0,0,0.0,0,0,0,0,0,0,0,1,0,5,0,750000.0
2905,597004,2021,18,Bundesliga,RB Leipzig,23826,0,False,11,1,11,0,0,3.0,0,0,0,0,0,0,0,1,0,8,0,350000.0
2908,666234,2021,21,Bundesliga,RB Leipzig,23826,1,True,30,28,11,0,0,1.82,1,0,0,0,5,0,0,5,8,2008,2008,22000000.0
2913,104597,2017,27,Serie A,Udinese Calcio,410,1,False,37,27,1,0,0,1.22,1,0,1,0,2,0,0,1,0,2361,2361,2800000.0
2915,168989,2017,24,Serie A,Udinese Calcio,410,1,False,27,24,1,0,0,1.0,3,0,2,0,2,0,0,6,4,1622,541,8500000.0
2919,255901,2017,23,Serie A,Udinese Calcio,410,3,False,38,37,1,0,0,1.08,4,0,7,4,4,0,0,12,11,2319,580,6000000.0
2920,272261,2017,22,Serie A,Udinese Calcio,410,3,False,37,34,1,0,0,1.09,7,0,4,0,5,0,0,3,6,2714,388,14000000.0
2922,336960,2017,19,Serie A,Udinese Calcio,410,1,False,36,15,1,0,0,0.87,0,0,1,0,4,0,1,5,5,902,0,3000000.0
2924,21905,2018,33,Serie A,Udinese Calcio,410,3,False,23,19,9,0,0,1.16,1,0,0,0,6,0,0,2,9,1368,1368,1000000.0
2925,35249,2018,28,Serie A,Udinese Calcio,410,0,False,18,16,9,0,0,1.38,6,0,1,0,4,0,0,5,9,968,161,5000000.0
2926,35249,2018,28,Serie A,Udinese Calcio,410,0,False,18,16,9,0,0,1.38,6,0,1,0,4,0,0,5,9,968,161,5000000.0
2927,56830,2018,31,Serie A,Udinese Calcio,410,1,True,17,16,9,0,0,1.38,1,0,0,0,0,1,0,3,2,1180,1180,1000000.0
2933,192875,2018,24,Serie A,Udinese Calcio,410,1,False,35,35,9,0,0,1.17,0,0,0,0,4,0,0,0,3,3067,0,4000000.0
