Unnamed: 0,player_id,Season,Date,Left,Joined,MV,Fee
1346,241974,18/19,"Jul1,2018",HerthaBSC,VfLOsnabrück,€225k,loantransfer
1347,241974,17/18,"Jun30,2018",Pr.Münster,HerthaBSC,€225k,Endofloan
1348,241974,17/18,"Jul1,2017",HerthaBSC,Pr.Münster,€150k,loantransfer
1349,241974,15/16,"Jul1,2015",HerthaBSCU19,HerthaBSC,€150k,-
1350,162434,15/16,"Aug24,2015",1.FCNuremberg,HerthaBSC,€2.00m,€3.00m
1351,227110,21/22,"Jun30,2022",KAAGent,HerthaBSC,€5.00m,Endofloan
1352,227110,21/22,"Jan28,2022",HerthaBSC,KAAGent,€5.00m,loantransfer
1353,227110,16/17,"Dec19,2016",HerthaBSCII,HerthaBSC,€125k,-
1354,227110,15/16,"Jul1,2015",HerthaBSCU19,HerthaBSCII,-,-
1355,432281,20/21,"Jul1,2020",HerthaBSCII,HerthaBSC,€450k,-
1356,432281,19/20,"Jan1,2020",HerthaBSCU19,HerthaBSCII,-,-
1357,432281,19/20,"Jul1,2019",HerthaBSCU17,HerthaBSCU19,-,-
1358,432281,17/18,"Jul1,2017",HerthaBSCYth.,HerthaBSCU17,-,-
1359,692734,21/22,"Jan1,2022",HerthaBSCU19,HerthaBSC,€700k,-
1360,692734,20/21,"Jul1,2020",HerthaBSCU17,HerthaBSCU19,-,-
1361,692734,19/20,"Jul1,2019",HerthaBSCYth.,HerthaBSCU17,-,-
1362,692734,15/16,"Jul1,2015",ZehlendorfYth.,HerthaBSCYth.,-,freetransfer
1363,88262,19/20,"Jul1,2019",Celtic,HerthaBSC,€2.00m,freetransfer
1364,88262,15/16,"Jul1,2015",ManCity,Celtic,€1.00m,€2.00m
1365,605225,21/22,"Jul1,2021",HerthaBSCU19,HerthaBSCII,€100k,-
1366,605225,19/20,"Jul1,2019",HerthaBSCU17,HerthaBSCU19,-,-
1367,605225,18/19,"Jul1,2018",HerthaBSCU16,HerthaBSCU17,-,-
1368,605225,17/18,"Jul1,2017",HerthaBSCYth.,HerthaBSCU16,-,-
1369,533007,20/21,"Feb1,2021",Hannover96II,HerthaBSCII,€100k,freetransfer
1370,533007,20/21,"Jul1,2020",Hannover96U19,Hannover96II,-,-
1371,533007,19/20,"Jul1,2019",HerthaBSCU19,Hannover96U19,-,freetransfer
1372,533007,18/19,"Jul1,2018",HerthaBSCU17,HerthaBSCU19,-,-
1373,533007,17/18,"Jul1,2017",HerthaBSCU16,HerthaBSCU17,-,-
1374,533007,16/17,"Jul1,2016",HerthaBSCYth.,HerthaBSCU16,-,-
1375,117482,21/22,"Jul1,2021",ViktoriaBerlin,HerthaBSCII,€125k,freetransfer
1376,117482,18/19,"Jul3,2018",FortunaKöln,ViktoriaBerlin,€100k,freetransfer
1377,117482,15/16,"Jan29,2016",WithoutClub,FortunaKöln,€75k,-
1378,117482,15/16,"Jul1,2015",Hannover96II,WithoutClub,€75k,-
1379,282660,15/16,"Aug19,2015",HerthaBSCU19,HerthaBSC,-,-
1380,364938,21/22,"Jan1,2022",Bodø/Glimt,HerthaBSC,€1.40m,freetransfer
1381,364938,15/16,"Aug28,2015",Bodø/GlimtYth.,Bodø/Glimt,-,-
1382,338032,21/22,"Jun30,2022",Blackburn,HerthaBSC,€3.00m,Endofloan
1383,338032,21/22,"Jan14,2022",HerthaBSC,Blackburn,€3.50m,loantransfer
1384,338032,20/21,"Aug6,2020",FCGroningen,HerthaBSC,€2.70m,€4.00m
1385,338032,18/19,"Jul1,2018",Ajax,FCGroningen,€600k,€2.00m
1386,338032,17/18,"Jun30,2018",FCGroningen,Ajax,€600k,Endofloan
1387,338032,17/18,"Jan31,2018",Ajax,FCGroningen,€500k,loantransfer
1388,338032,17/18,"Jul1,2017",AjaxU21,Ajax,€300k,-
1389,338032,16/17,"Jul1,2016",AjaxU19,AjaxU21,€50k,-
1390,338032,15/16,"Jul1,2015",AjaxU17,AjaxU19,-,-
1391,282577,18/19,"Jul1,2018",1.FCKöln,HerthaBSC,€3.00m,€2.00m
1392,282577,16/17,"Jul1,2016",1.FCKölnII,1.FCKöln,€200k,-
1393,282577,15/16,"Jul1,2015",1.FCKölnU19,1.FCKölnII,€200k,-
1394,706617,21/22,"Jul1,2021",HerthaBSCU17,HerthaBSCU19,-,-
1395,706617,19/20,"Jul1,2019",HerthaBSCYth.,HerthaBSCU17,-,-
1396,706617,17/18,"Jul1,2017",SCStaakenYth.,HerthaBSCYth.,-,freetransfer
1397,353948,19/20,"Jun30,2020",OlympiqueLyon,HerthaBSC,€16.00m,Endofloan
1398,353948,19/20,"Jan28,2020",HerthaBSC,OlympiqueLyon,€20.00m,loantransfer
1399,353948,19/20,"Jan27,2020",OlympiqueLyon,HerthaBSC,€20.00m,€25.00m
1400,353948,15/16,"Aug31,2015",ValenciennesFC,OlympiqueLyon,€400k,€2.60m
1401,423436,19/20,"Jan1,2020",VfBStuttgart,HerthaBSC,€10.00m,€10.00m
1402,423436,17/18,"Aug22,2017",Estudiantes,VfBStuttgart,€7.50m,€6.00m
1403,423436,15/16,"Jan1,2016",EstudiantesU20,Estudiantes,-,-
1404,605222,20/21,"Jul1,2020",HerthaBSCU19,HerthaBSCII,€150k,-
1405,605222,19/20,"Jul1,2019",HerthaBSCU17,HerthaBSCU19,-,-
1406,605222,18/19,"Jul1,2018",HerthaBSCU16,HerthaBSCU17,-,-
1407,605222,17/18,"Jul1,2017",H.RostockYth.,HerthaBSCU16,-,freetransfer
1408,261905,21/22,"Jul1,2021",FCSchalke04,HerthaBSC,€9.00m,€8.00m
1409,261905,18/19,"Jul1,2018",1.FSVMainz05,FCSchalke04,€7.50m,€11.00m
1410,261905,15/16,"Aug7,2015",Mainz05U19,1.FSVMainz05,€50k,-
1411,361068,21/22,"Aug27,2021",Ajax,HerthaBSC,€3.20m,€3.00m
1412,361068,19/20,"Sep12,2019",AjaxU21,Ajax,€1.50m,-
1413,361068,18/19,"Jul1,2018",AjaxU19,AjaxU21,€400k,-
1414,361068,17/18,"Jul1,2017",AjaxU17,AjaxU19,-,-
1415,361068,15/16,"Jul1,2015",AjaxYouth,AjaxU17,-,-
1416,179643,15/16,"Jul18,2015",SCFreiburg,HerthaBSC,€5.50m,€3.80m
1417,471901,20/21,"Jul1,2020",HerthaBSCU19,HerthaBSCII,€125k,-
1418,471901,18/19,"Jul1,2018",HerthaBSCU17,HerthaBSCU19,-,-
1419,471901,17/18,"Jul1,2017",HerthaBSCU16,HerthaBSCU17,-,-
1420,471901,16/17,"Jul1,2016",HerthaBSCYth.,HerthaBSCU16,-,-
1421,392149,20/21,"Jul15,2020",HerthaBSC,HerthaBSCII,€300k,-
1422,392149,19/20,"Jul1,2019",HerthaBSCU19,HerthaBSC,-,-
1423,392149,18/19,"Jul1,2018",HerthaBSCU17,HerthaBSCU19,-,-
1424,392149,16/17,"Jul1,2016",H.RostockYth.,HerthaBSCU17,-,freetransfer
1425,16922,21/22,"Jul1,2021",Monza,HerthaBSC,€2.00m,freetransfer
1426,16922,20/21,"Sep28,2020",Fiorentina,Monza,€3.00m,freetransfer
1427,16922,19/20,"Aug3,2020",Besiktas,Fiorentina,€3.20m,Endofloan
1428,16922,19/20,"Jan31,2020",Fiorentina,Besiktas,€4.00m,loantransfer
1429,16922,19/20,"Jul31,2019",Sassuolo,Fiorentina,€7.00m,€1.50m
1430,16922,18/19,"Jun30,2019",Barcelona,Sassuolo,€7.00m,Endofloan
1431,16922,18/19,"Jan22,2019",Sassuolo,Barcelona,€8.00m,Loanfee:€1.00m
1432,16922,18/19,"Jul5,2018",E.Frankfurt,Sassuolo,€7.00m,freetransfer
1433,16922,17/18,"Aug18,2017",UDLasPalmas,E.Frankfurt,€5.00m,freetransfer
1434,16922,16/17,"Aug1,2016",ACMilan,UDLasPalmas,€1.00m,freetransfer
1435,16922,15/16,"Jan4,2016",WithoutClub,ACMilan,€3.00m,-
1436,16922,15/16,"Dec8,2015",FCSchalke04,WithoutClub,€3.00m,-
1437,371142,21/22,"Aug31,2021",OGCNice,HerthaBSC,€7.00m,€4.00m
1438,371142,18/19,"Aug13,2018",OlympiqueLyon,OGCNice,€4.50m,€10.00m
1439,371142,17/18,"Jul1,2017",Olymp.LyonU19,OlympiqueLyon,-,-
1440,371142,16/17,"Jul1,2016",Ol.LyonYth.,Olymp.LyonU19,-,-
1441,358870,21/22,"Jan25,2022",HerthaBSC,SlaskWroclaw,€1.00m,freetransfer
1442,358870,20/21,"Jun30,2021",Waldh.Mannheim,HerthaBSC,€450k,Endofloan
1443,358870,20/21,"Jan27,2021",HerthaBSC,Waldh.Mannheim,€600k,loantransfer
1444,358870,20/21,"Jan26,2021",SCPaderborn,HerthaBSC,€600k,Endofloan
1445,358870,19/20,"Jan31,2020",HerthaBSC,SCPaderborn,€500k,loantransfer
1446,358870,18/19,"Jul1,2018",HerthaBSCU19,HerthaBSC,-,-
1447,358870,17/18,"Jul1,2017",HerthaBSCU17,HerthaBSCU19,-,-
1448,358870,16/17,"Jul1,2016",HerthaBSCU16,HerthaBSCU17,-,-
1449,654234,21/22,"Jan31,2022",HerthaBSCU19,HerthaBSC,-,-
1450,654234,20/21,"Jul1,2020",HerthaBSCU17,HerthaBSCU19,-,-
1451,654234,19/20,"Jul1,2019",HerthaBSCU16,HerthaBSCU17,-,-
1452,654234,18/19,"Jul1,2018",HerthaBSCYth.,HerthaBSCU16,-,-
1453,315125,21/22,"Jun30,2022",G.Bordeaux,HerthaBSC,€6.00m,Endofloan
1454,315125,21/22,"Aug31,2021",HerthaBSC,G.Bordeaux,€9.00m,loantransfer
1455,315125,18/19,"Jul1,2018",ManCityU23,HerthaBSC,-,freetransfer
1456,315125,16/17,"Jul1,2016",ManCityU18,ManCityU23,-,-
1457,279009,21/22,"Aug9,2021",FCAugsburg,HerthaBSC,€5.00m,€7.10m
1458,279009,17/18,"Jul1,2017",FCAugsburgII,FCAugsburg,€75k,-
1459,279009,16/17,"Jul1,2016",FCAugsburgU19,FCAugsburgII,-,-
1460,569368,21/22,"Jan31,2022",SMCaen,HerthaBSC,€1.20m,€500k
1461,569368,19/20,"Jul1,2019",CaenU19,SMCaen,-,-
1462,569368,17/18,"Jul1,2017",ParisFCYouth,CaenU19,-,freetransfer
1463,269601,21/22,"Jan29,2022",UlsanHyundai,HerthaBSC,€1.20m,€800k
1464,269601,20/21,"Feb4,2021",BusanIPark,UlsanHyundai,€650k,?
1465,269601,16/17,"Jan1,2017",SoongsilUniv.,BusanIPark,-,freetransfer
1466,574569,21/22,"Jul1,2021",HerthaBSCU19,HerthaBSCII,€200k,-
1467,574569,19/20,"Jul1,2019",HerthaBSCU17,HerthaBSCU19,-,-
1468,574569,18/19,"Jul1,2018",HerthaBSCU16,HerthaBSCU17,-,-
1469,574569,17/18,"Jul1,2017",HerthaBSCYth.,HerthaBSCU16,-,-
1470,574569,15/16,"Jul1,2015",U.BerlinYth.,HerthaBSCYth.,-,freetransfer
1471,517894,21/22,"Aug25,2021",HerthaBSC,AtléticoMadrid,€30.00m,€30.00m
1472,517894,19/20,"Jan31,2020",RBLeipzig,HerthaBSC,€13.00m,€18.00m
1473,517894,18/19,"Jul1,2018",FCSion,RBLeipzig,€1.50m,€15.00m
1474,517894,17/18,"Jul1,2017",CoritibaFCU20,FCSion,-,?
1475,327757,21/22,"Jun30,2022",Fiorentina,HerthaBSC,€12.00m,Endofloan
1476,327757,21/22,"Jan8,2022",HerthaBSC,Fiorentina,€10.00m,loantransfer
1477,327757,19/20,"Jan30,2020",ACMilan,HerthaBSC,€32.00m,€24.00m
1478,327757,18/19,"Jan23,2019",Genoa,ACMilan,€15.00m,€35.00m
1479,327757,18/19,"Jul1,2018",Cracovia,Genoa,€900k,€4.50m
1480,327757,16/17,"Aug28,2016",ZaglebieLubin,Cracovia,€500k,€700k
1481,46104,21/22,"Jul27,2021",Monaco,HerthaBSC,€5.00m,freetransfer
1482,46104,17/18,"Aug29,2017",Inter,Monaco,€10.00m,€10.50m
1483,46104,16/17,"Jun30,2017",SevillaFC,Inter,€10.00m,Endofloan
1484,46104,16/17,"Jan10,2017",Inter,SevillaFC,€10.00m,loantransfer
1485,46104,16/17,"Jan3,2017",ManCity,Inter,€10.00m,€13.50m
1486,46104,16/17,"Jan2,2017",Inter,ManCity,€10.00m,Endofloan
1487,46104,15/16,"Jul31,2015",ManCity,Inter,€15.00m,Loanfee:€2.50m
1488,111039,21/22,"Aug23,2021",TSGHoffenheim,HerthaBSC,€2.80m,€500k
1489,111039,18/19,"Jul1,2018",StandardLiège,TSGHoffenheim,€5.50m,€5.50m
1490,111039,17/18,"Jun30,2018",WerderBremen,StandardLiège,€5.50m,Endofloan
1491,111039,17/18,"Aug31,2017",StandardLiège,WerderBremen,€6.00m,Loanfee:€500k
1492,111039,16/17,"Sep1,2016",FCBaniyas,StandardLiège,€4.00m,freetransfer
1493,111039,15/16,"Jul28,2015",WithoutClub,FCBaniyas,€4.00m,-
1494,178459,20/21,"Jun30,2021",WerderBremen,HerthaBSC,€2.80m,Endofloan
1495,178459,19/20,"Jan31,2020",HerthaBSC,WerderBremen,€10.00m,Loanfee:€1.00m
1496,178459,17/18,"Jul1,2017",RBLeipzig,HerthaBSC,€6.00m,€8.00m
1497,178459,15/16,"Jul1,2015",WerderBremen,RBLeipzig,€5.00m,€8.00m
1498,678088,20/21,"Jul1,2020",HerthaBSCU17,HerthaBSCU19,-,-
1499,678088,19/20,"Jul1,2019",H.RostockU17,HerthaBSCU17,-,freetransfer
1500,160963,16/17,"Jun30,2017",HolsteinKiel,1.FSVMainz05,€200k,Endofloan
1501,160963,15/16,"Aug26,2015",1.FSVMainz05,HolsteinKiel,€250k,loantransfer
1502,251299,18/19,"Jul1,2018",FSVMainz05II,1.FSVMainz05,€100k,-
1503,251299,17/18,"Jul1,2017",Mainz05U19,FSVMainz05II,-,-
1504,251299,15/16,"Jul1,2015",Mainz05U17,Mainz05U19,-,-
1505,490609,21/22,"Jul1,2021",FSVMainz05II,1.FSVMainz05,€100k,-
1506,490609,20/21,"Jul1,2020",Mainz05U19,FSVMainz05II,-,-
1507,490609,18/19,"Jul1,2018",Mainz05U17,Mainz05U19,-,-
1508,490609,17/18,"Jul1,2017",Mainz05Yth.,Mainz05U17,-,-
1509,291200,18/19,"Jul7,2018",FCMetz,1.FSVMainz05,€5.00m,€6.00m
1510,291200,17/18,"Jul1,2017",ValenciennesFC,FCMetz,€400k,?
1511,288253,19/20,"Aug7,2019",Feyenoord,1.FSVMainz05,€7.50m,€8.00m
1512,288253,17/18,"Jul18,2017",Heerenveen,Feyenoord,€3.50m,€4.80m
1513,384553,21/22,"Jun30,2022",1.FCKöln,1.FSVMainz05,€4.50m,Endofloan
1514,384553,21/22,"Aug24,2021",1.FSVMainz05,1.FCKöln,€1.30m,Loanfee:€250k
1515,384553,20/21,"Aug10,2020",SCPaderborn,1.FSVMainz05,€1.30m,€2.00m
1516,384553,19/20,"Jul1,2019",B.DortmundII,SCPaderborn,€125k,freetransfer
1517,384553,18/19,"Jul1,2018",B.DortmundU19,B.DortmundII,-,-
1518,384553,16/17,"Jul1,2016",B.DortmundU17,B.DortmundU19,-,-
1519,384553,15/16,"Jul1,2015",B.DortmundU16,B.DortmundU17,-,-
1520,126281,15/16,"Nov30,2015",FSVMainz05II,1.FSVMainz05,€300k,-
1521,451906,21/22,"Jul1,2021",FSVMainz05II,1.FSVMainz05,€4.00m,-
1522,451906,20/21,"Jun30,2021",SturmGraz,FSVMainz05II,€4.00m,Endofloan
1523,451906,20/21,"Oct5,2020",FSVMainz05II,SturmGraz,€450k,loantransfer
1524,451906,20/21,"Sep9,2020",SVMattersburg,FSVMainz05II,€450k,freetransfer
1525,451906,19/20,"Jul1,2019",MattersburgII,SVMattersburg,-,-
1526,451906,18/19,"Jul1,2018",BurgenlandU18,MattersburgII,-,?
1527,451906,17/18,"Jul1,2017",BurgenlandU16,BurgenlandU18,-,-
1528,451906,16/17,"Jul1,2016",BurgenlandU15,BurgenlandU16,-,-
1529,451906,15/16,"Jul1,2015",UFCJgd,BurgenlandU15,-,?
1530,251878,20/21,"Jun30,2021",CeltadeVigo,1.FSVMainz05,€4.50m,Endofloan
1531,251878,20/21,"Jan4,2021",1.FSVMainz05,CeltadeVigo,€4.50m,loantransfer
1532,251878,19/20,"Jul1,2019",Espanyol,1.FSVMainz05,€20.00m,€7.00m
1533,251878,18/19,"Jun30,2019",1.FSVMainz05,Espanyol,€20.00m,Endofloan
1534,251878,18/19,"Aug6,2018",Espanyol,1.FSVMainz05,€12.00m,Loanfee:€3.00m
1535,251878,16/17,"Sep19,2016",RCDEspanyolB,Espanyol,€300k,-
1536,251878,15/16,"Jul1,2015",EspanyolU19,RCDEspanyolB,-,-
1537,240274,21/22,"Jul1,2021",Arm.Bielefeld,1.FSVMainz05,€1.00m,freetransfer
1538,240274,18/19,"Aug31,2018",F.Düsseldorf,Arm.Bielefeld,€150k,€100k
1539,240274,16/17,"Jul1,2016",DüsseldorfU19,F.Düsseldorf,-,-
1540,168989,21/22,"Jul9,2021",FCBasel,1.FSVMainz05,€4.00m,€2.50m
1541,168989,18/19,"Jul12,2018",UdineseCalcio,FCBasel,€8.50m,€4.50m
1542,344069,21/22,"Jul31,2021",GreutherFürth,1.FSVMainz05,€2.50m,€3.50m
1543,344069,20/21,"Jul1,2020",WolfsburgII,GreutherFürth,€125k,freetransfer
1544,344069,18/19,"Jul1,2018",SSVJeddelohII,WolfsburgII,€75k,freetransfer
1545,344069,17/18,"Jul1,2017",OsnabrückU19,SSVJeddelohII,-,freetransfer
1546,344069,16/17,"Jul1,2016",NordwestU19,OsnabrückU19,-,freetransfer
1547,344069,15/16,"Jul1,2015",W.BremenU17,NordwestU19,-,freetransfer
1548,470815,19/20,"Sep27,2019",Mainz05U19,1.FSVMainz05,-,-
1549,470815,18/19,"Jul1,2018",Mainz05U17,Mainz05U19,-,-
1550,470815,17/18,"Jul1,2017",Mainz05Yth.,Mainz05U17,-,-
1551,35493,20/21,"Jul15,2020",E.Braunschweig,FSVMainz05II,€200k,freetransfer
1552,35493,18/19,"Jul1,2018",UnionBerlin,E.Braunschweig,€500k,freetransfer
1553,35493,15/16,"Jul1,2015",GreutherFürth,UnionBerlin,€800k,freetransfer
1554,357233,18/19,"Jul1,2018",Mainz05U19,1.FSVMainz05,-,-
1555,357233,17/18,"Jul1,2017",Mainz05U17,Mainz05U19,-,-
1556,357233,16/17,"Jul1,2016",Erpeldange,Mainz05U17,-,freetransfer
1557,357233,15/16,"Jan1,2016",ErpeldingenU19,Erpeldange,-,-
1558,118847,21/22,"Jun30,2022",1.FSVMainz05,E.Frankfurt,€5.00m,Endofloan
1559,118847,20/21,"Jan18,2021",E.Frankfurt,1.FSVMainz05,€6.80m,loantransfer
1560,118847,19/20,"Jul3,2019",B.Leverkusen,E.Frankfurt,€4.00m,€8.50m
1561,118847,17/18,"Jul1,2017",FCAugsburg,B.Leverkusen,€3.50m,€2.00m
1562,118847,15/16,"Jul1,2015",B.Leverkusen,FCAugsburg,€2.50m,€1.40m
1563,247555,21/22,"Jun30,2022",BSCYoungBoys,1.FSVMainz05,€2.00m,Endofloan
1564,247555,21/22,"Feb15,2022",1.FSVMainz05,BSCYoungBoys,€2.80m,loantransfer
1565,247555,21/22,"Feb14,2022",Arm.Bielefeld,1.FSVMainz05,€2.80m,Endofloan
1566,247555,21/22,"Aug31,2021",1.FSVMainz05,Arm.Bielefeld,€5.00m,loantransfer
1567,247555,19/20,"Jul1,2019",WestHam,1.FSVMainz05,€8.00m,€7.50m
1568,247555,18/19,"Jun30,2019",Fiorentina,WestHam,€8.00m,Endofloan
1569,247555,18/19,"Aug13,2018",WestHam,Fiorentina,€5.00m,Loanfee:€865k
1570,247555,16/17,"Aug25,2016",FCSion,WestHam,€4.50m,€6.40m
1571,405689,19/20,"Sep26,2019",Mainz05U19,1.FSVMainz05,-,-
1572,405689,18/19,"Jul1,2018",Mainz05U17,Mainz05U19,-,-
1573,405689,16/17,"Jul1,2016",Mainz05Yth.,Mainz05U17,-,-
1574,663189,21/22,"Feb10,2022",Mainz05U19,FSVMainz05II,-,-
1575,663189,20/21,"Jul1,2020",Mainz05U17,Mainz05U19,-,-
1576,663189,19/20,"Jul1,2019",Mainz05Yth.,Mainz05U17,-,-
1577,627661,21/22,"Jul1,2021",Mainz05U19,FSVMainz05II,-,-
1578,627661,20/21,"Jul1,2020",Mainz05U17,Mainz05U19,-,-
1579,627661,19/20,"Jul1,2019",KäerjengU17,Mainz05U17,-,freetransfer
1580,627661,18/19,"Jul1,2018",KäerjengYth.,KäerjengU17,-,-
1581,182574,18/19,"Aug27,2018",Feyenoord,1.FSVMainz05,€2.00m,€3.50m
1582,182574,17/18,"Jul1,2017",FCBasel,Feyenoord,€2.20m,€1.50m
1583,182574,16/17,"Jun30,2017",KRCGenk,FCBasel,€2.20m,Endofloan
1584,182574,16/17,"Jan31,2017",FCBasel,KRCGenk,€1.50m,loantransfer
1585,182574,15/16,"Aug3,2015",Feyenoord,FCBasel,€4.50m,€2.00m
1586,314398,21/22,"Jul8,2021",HolsteinKiel,1.FSVMainz05,€3.00m,freetransfer
1587,314398,18/19,"Jul26,2018",JeonbukHyundai,HolsteinKiel,€2.00m,€900k
1588,106872,20/21,"Oct7,2020",WithoutClub,1.FSVMainz05,€6.00m,-
1589,106872,20/21,"Jul1,2020",F.Düsseldorf,WithoutClub,€4.00m,-
1590,106872,18/19,"Jul1,2018",VfLBochum,F.Düsseldorf,€2.00m,freetransfer
1591,106872,16/17,"Jul1,2016",SCPaderborn,VfLBochum,€900k,freetransfer
1592,106872,15/16,"Aug25,2015",VfBStuttgart,SCPaderborn,€1.00m,€1.00m
1593,677794,21/22,"Jul1,2021",SVStraelen,FSVMainz05II,€125k,freetransfer
1594,677794,19/20,"Jul1,2019",WithoutClub,SVStraelen,-,-
1595,677794,18/19,"Apr1,2019",MaebashiIk.HS,WithoutClub,-,-
1596,333464,20/21,"Oct5,2020",FCAugsburgII,FSVMainz05II,€350k,freetransfer
1597,333464,19/20,"Jun30,2020",RodaJC,FCAugsburgII,€350k,Endofloan
1598,333464,19/20,"Aug1,2019",FCAugsburgII,RodaJC,€200k,loantransfer
1599,333464,18/19,"Jul1,2018",FCAugsburgU19,FCAugsburgII,-,-
1600,333464,16/17,"Jul1,2016",FCAugsburgU17,FCAugsburgU19,-,-
1601,436585,21/22,"Jun30,2022",1.FSVMainz05,HeraclesAlmelo,€2.00m,Endofloan
1602,436585,21/22,"Jan29,2022",HeraclesAlmelo,1.FSVMainz05,€750k,Loanfee:€300k
1603,436585,20/21,"Jul1,2020",SpeziaCalcio,HeraclesAlmelo,€525k,€240k
1604,436585,19/20,"Jun30,2020",HeraclesAlmelo,SpeziaCalcio,€525k,Endofloan
1605,436585,19/20,"Jan31,2020",SpeziaCalcio,HeraclesAlmelo,€600k,Loanfee:€24k
1606,436585,19/20,"Jul1,2019",DeGraafschap,SpeziaCalcio,€700k,€430k
1607,436585,18/19,"Jul1,2018",DeGraafs.U21,DeGraafschap,€75k,-
1608,436585,17/18,"Jul1,2017",GraafschapU19,DeGraafs.U21,-,-
1609,436585,15/16,"Jul1,2015",ZeeburgiaU17,GraafschapU19,-,freetransfer
1610,503160,20/21,"Jul1,2020",Mainz05U19,1.FSVMainz05,-,-
1611,503160,19/20,"Jul1,2019",Mainz05U17,Mainz05U19,-,-
1612,503160,18/19,"Jul1,2018",Mainz05Yth.,Mainz05U17,-,-
1613,503160,16/17,"Jul1,2016",OffenbachYth.,Mainz05Yth.,-,freetransfer
1614,658116,21/22,"Feb10,2022",Mainz05U19,FSVMainz05II,-,-
1615,658116,20/21,"Jul1,2020",Mainz05U17,Mainz05U19,-,-
1616,658116,19/20,"Jul1,2019",Mainz05Yth.,Mainz05U17,-,-
1617,333647,18/19,"Jul1,2018",Mainz05U19,1.FSVMainz05,-,-
1618,333647,17/18,"Jul1,2017",Mainz05U17,Mainz05U19,-,-
1619,333647,15/16,"Jul1,2015",Mainz05Yth.,Mainz05U17,-,-
1620,119234,15/16,"Jan5,2016",SVMattersburg,1.FSVMainz05,€1.50m,freetransfer
1621,269878,21/22,"Jun30,2022",1.FSVMainz05,UnionBerlin,€2.50m,Endofloan
1622,269878,21/22,"Aug30,2021",UnionBerlin,1.FSVMainz05,€3.50m,Loanfee:€600k
1623,269878,19/20,"Jul1,2019",KRCGenk,UnionBerlin,€1.50m,€1.50m
1624,269878,17/18,"Jul12,2017",Nordsjaelland,KRCGenk,€1.75m,€4.95m
1625,39106,21/22,"Feb15,2022",1.FSVMainz05,FCBasel,€800k,freetransfer
1626,39106,19/20,"Aug27,2019",TSGHoffenheim,1.FSVMainz05,€3.00m,freetransfer
1627,39106,15/16,"Jun30,2016",Hannover96,TSGHoffenheim,€1.50m,Endofloan
1628,39106,15/16,"Jan4,2016",TSGHoffenheim,Hannover96,€3.00m,Loanfee:€600k
1629,107775,21/22,"Jul20,2021",E.Frankfurt,UnionBerlin,€2.50m,€1.00m
1630,107775,20/21,"Jun30,2021",FCSchalke04,E.Frankfurt,€2.50m,Endofloan
1631,107775,20/21,"Sep30,2020",E.Frankfurt,FCSchalke04,€2.40m,loantransfer
1632,107775,18/19,"Jul1,2018",BröndbyIF,E.Frankfurt,€3.00m,€2.80m
1633,107775,15/16,"Jul2,2015",ACHorsens,BröndbyIF,€500k,€350k
1634,41323,20/21,"Aug3,2020",FCAugsburg,UnionBerlin,€400k,freetransfer
1635,41323,16/17,"Jul1,2016",VfLBochum,FCAugsburg,€500k,freetransfer
1636,203411,15/16,"Jan15,2016",FCCopenhagen,UnionBerlin,€300k,€268k
1637,203411,15/16,"Dec31,2015",Sandefjord,FCCopenhagen,€300k,Endofloan
1638,698776,21/22,"Jul1,2021",U.BerlinU17,U.BerlinU19,-,-
1639,698776,20/21,"Jul1,2020",U.BerlinYth.,U.BerlinU17,-,-
1640,698776,19/20,"Jul1,2019",FrohnauYth.,U.BerlinYth.,-,freetransfer
1641,698840,21/22,"Jul1,2021",U.BerlinU17,U.BerlinU19,-,-
1642,698840,20/21,"Jul1,2020",U.BerlinYth.,U.BerlinU17,-,-
1643,698840,19/20,"Jul1,2019",Vi.BerlinYth.,U.BerlinYth.,-,freetransfer
1644,284248,21/22,"Jul1,2021",GreutherFürth,UnionBerlin,€2.00m,freetransfer
1645,284248,18/19,"Aug30,2018",VfLWolfsburg,GreutherFürth,€500k,€200k
1646,284248,18/19,"Jul1,2018",WolfsburgII,VfLWolfsburg,€50k,-
1647,284248,17/18,"Jul1,2017",WolfsburgU19,WolfsburgII,-,-
1648,284248,15/16,"Jul1,2015",WolfsburgU17,WolfsburgU19,-,-
1649,187491,21/22,"Jul1,2021",PSVEindhoven,UnionBerlin,€3.00m,loantransfer
1650,187491,19/20,"Jul26,2019",VfBStuttgart,PSVEindhoven,€9.00m,€12.00m
1651,94201,20/21,"Aug4,2020",VfLWolfsburg,UnionBerlin,€6.50m,freetransfer
1652,354340,21/22,"Jun30,2022",KVMechelen,UnionBerlin,€1.50m,Endofloan
1653,354340,21/22,"Jan31,2022",UnionBerlin,KVMechelen,€1.50m,loantransfer
1654,354340,21/22,"Jul1,2021",HamburgerSV,UnionBerlin,€2.50m,€500k
1655,354340,17/18,"Aug3,2017",SpartaR.,HamburgerSV,€900k,€3.00m
1656,354340,15/16,"Jan1,2016",SpartaU21,SpartaR.,€50k,-
1657,354340,15/16,"Jul1,2015",SpartaR.U17,SpartaU21,-,-
1658,153555,21/22,"Aug31,2021",UnionBerlin,GreutherFürth,€1.00m,€250k
1659,153555,20/21,"Jul15,2020",1.FCHeidenheim,UnionBerlin,€1.00m,freetransfer
